CN9031;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9032;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9032;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9033;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9035;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9036;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9038;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9039;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9040;NO DEDICADO A SALUD;YUMBO;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9041;MED LAB OP AMBUL;PALMIRA;VALLE DEL CAUCA;Contado
CN9043;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9044;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9046;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9047;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9048;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9050;MED LAB OP AMBUL;CANDELARIA;VALLE DEL CAUCA;Contado
CN9051;DISTRIBUIDORES;PALMIRA;VALLE DEL CAUCA;Contado
CN9052;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9054;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9055;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9056;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9058;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9059;MED LAB OP AMBUL;BARRANQUILLA;ATLANTICO;Contado
CN9062;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9063;DROG FARMACIA Y MISC;BUENAVENTURA;VALLE DEL CAUCA;Contado
CN9064;DISTRIBUIDORES;BOGOTÁ;BOGOTA;Contado
CN9065;DROG FARMACIA Y MISC;OBANDO - VALLE;VALLE DEL CAUCA;Contado
CN9066;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9067;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9068;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN9069;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9070;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN9071;DISTRIBUIDORES;POPAYAN;CAUCA;Contado
CN9072;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9073;DISTRIBUIDORES;BOGOTÁ;BOGOTA;Contado
CN9074;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9075;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN9076;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9077;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9078;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL CAUCA;Contado
CN9079;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9080;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9081;DISTRIBUIDORES;BUGA;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN9082;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9083;DISTRIBUIDORES;PALMIRA;VALLE DEL CAUCA;Contado
CN9084;NO DEDICADO A SALUD;PEREIRA/R;RISARALDA;CREDITO 30 DIAS
CN9084;NO DEDICADO A SALUD;PEREIRA/R;RISARALDA;CREDITO 30 DIAS
CN9085;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Credito 45 dias
CN9087;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN9088;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9089;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9090;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9092;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9093;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9094;DISTRIBUIDORES;MANIZALES;CALDAS;Contado
CN9095;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9096;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9097;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9098;DISTRIBUIDORES;PASTO;NARINO;Contado
CN9100;NO DEDICADO A SALUD;SANTANDER DE QUILICHAO;CAUCA;CREDITO 60 DIAS
CN9101;NO DEDICADO A SALUD;ZARZAL;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9102;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9105;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9106;CLINICAS PRIVADAS;VALLEDUPAR;CESAR;Contado
CN9107;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9109;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9110;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9111;CLINICAS PRIVADAS;TULUA;VALLE DEL CAUCA;Contado
CN9112;DISTRIBUIDORES;PASTO;NARINO;CREDITO 30 DIAS
CN9114;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN9115;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 25 DIAS
CN9116;DISTRIBUIDORES;NULL;NULL;CREDITO 30 DIAS
CN9117;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9118;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9119;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9120;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9121;DISTRIBUIDORES;BARRANQUILLA;ATLANTICO;Contado
CN9122;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9123;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9124;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9126;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9127;DISTRIBUIDORES;Barranquilla -;ATLANTICO;Contado
CN9128;VETERINARIOS;JAMUNDI;VALLE DEL CAUCA;Contado
CN9129;DISTRIBUIDORES;PALMIRA;VALLE DEL CAUCA;Contado
CN9130;CLINICAS PRIVADAS;BOGOTÁ;CUNDINAMARCA;Contado
CN9131;DISTRIBUIDORES;PASTO;NARINO;Contado
CN9132;MED LAB OP AMBUL;TULUA;VALLE DEL CAUCA;Contado
CN9133;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9134;MED LAB OP AMBUL;POPAYAN;CAUCA;Contado
CN9135;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9136;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9137;DISTRIBUIDORES;PASTO;NARINO;CREDITO 30 DIAS 3%
CN9138;CLINICAS PRIVADAS;PEREIRA;RISARALDA;Contado
CN9141;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9143;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9144;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9145;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9146;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9147;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9148;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9150;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL CAUCA;Contado
CN9153;NO DEDICADO A SALUD;BOGOTÁ;CUNDINAMARCA;Contado
CN9154;NO DEDICADO A SALUD;YOTOCO;VALLE DEL CAUCA;Contado
CN9156;NO DEDICADO A SALUD;BOGOTÁ;CUNDINAMARCA;CREDITO 60 DIAS
CN9157;CLINICAS PUBLICAS;FRANCISCO PIZARRO;NARINO;Contado
CN9158;DISTRIBUIDORES;PALMIRA;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN9159;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9161;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL CAUCA;Contado
CN9162;DROG FARMACIA Y MISC;SANTANDER DE QUILICHAO/CAUCA;CAUCA;CREDITO 30 DIAS 5%
CN9163;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9164;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9165;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9166;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9169;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9170;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9171;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN9172;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9173;CLINICAS PRIVADAS;SANTANDER DE QUILICHAO/C;CAUCA;Contado
CN9174;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9176;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9178;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9179;DISTRIBUIDORES;BUCARAMANGA;SANTANDER;Contado
CN9180;NO DEDICADO A SALUD;SANTANDER DE QUILICHAO;CAUCA;Contado
CN9180;NO DEDICADO A SALUD;SANTANDER DE QUILICHAO;CAUCA;Contado
CN9181;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9182;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9183;MED LAB OP AMBUL;POPAYAN;CAUCA;CREDITO 30 DIAS
CN9185;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9186;NO DEDICADO A SALUD;POPAYAN;CAUCA;Contado
CN9188;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9189;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9190;NO DEDICADO A SALUD;BOGOTA;CUNDINAMARCA;Contado
CN9192;DISTRIBUIDORES;BUENAVENTURA;VALLE DEL CAUCA;Contado
CN9193;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 3%, CONTADO 5%
CN9194;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9195;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9196;MED LAB OP AMBUL;SANTANDER DE QUILICHAO;CAUCA;Contado
CN9197;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9198;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9199;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;Contado
CN9200;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9201;DISTRIBUIDORES;POPAYAN;CAUCA;CREDITO 30 DIAS
CN9202;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9203;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9204;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9205;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9206;MED LAB OP AMBUL;JAMUNDI;VALLE DEL CAUCA;Contado
CN9207;VETERINARIOS;POPAYAN;CAUCA;CONTADO 3%
CN9208;CLINICAS PRIVADAS;BARRANQUILLA;ATLANTICO;Contado
CN9209;CLINICAS PRIVADAS;MONTERIA;CORDOBA;Contado
CN9210;NO DEDICADO A SALUD;CHIA;CUNDINAMARCA;CONTADO - CONTRA ENTREGA
CN9211;CLINICAS PRIVADAS;PALMIRA;VALLE DEL CAUCA;Contado
CN9212;CLINICAS PRIVADAS;CAUCASIA;ANTIOQUIA;Contado
CN9213;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9214;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9215;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9216;NO DEDICADO A SALUD;MEDELLIN;ANTIOQUIA;CREDITO 30 DIAS
CN9217;NO DEDICADO A SALUD;CAJICA;CUNDINAMARCA;CREDITO 30 DIAS
CN9218;NO DEDICADO A SALUD;SANTANDER/ Q;CAUCA;Contado
CN9219;VETERINARIOS;PALMIRA;VALLE DEL CAUCA;Contado
CN9220;CLINICAS PRIVADAS;PASTO;NARINO;Contado
CN9221;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9222;NO DEDICADO A SALUD;IBAGUE;TOLIMA;CREDITO 30 DIAS
CN9223;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9224;DROG FARMACIA Y MISC;SINCELEJO;SUCRE;CREDITO 30 DIAS
CN9225;NO DEDICADO A SALUD;PEREIRA;RISARALDA;Contado
CN9226;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9227;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9228;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9230;CLINICAS PRIVADAS;BOGOTA;BOGOTA;CREDITO 30 DIAS
CN9231;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS (CONTADO 5%)
CN9232;NO DEDICADO A SALUD;BUGA;VALLE DEL CAUCA;Contado
CN9232;NO DEDICADO A SALUD;BUGA;VALLE DEL CAUCA;Contado
CN9233;CLINICAS PRIVADAS;MEDELLIN;ANTIOQUIA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN9234;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9235;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN9237;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9238;DISTRIBUIDORES;MANIZALEZ;CALDAS;CREDITO 30 DIAS 3%
CN9239;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9241;CLINICAS PRIVADAS;MEDELLIN;ANTIOQUIA;CREDITO 120 DIAS
CN9242;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9243;MED LAB OP AMBUL;PASTO;NARINO;Contado
CN9244;CLINICAS PRIVADAS;BUGA;VALLE DEL CAUCA;CREDITO 60 DIAS - 30 DIAS 3%
CN9245;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9246;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9247;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9248;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9249;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9250;ODONTO CENTRO ODONTO;JAMUNDI;VALLE DEL CAUCA;Contado
CN9251;CLINICAS PRIVADAS;POPAYAN;CAUCA;CREDITO 30 DIAS
CN9252;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9253;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9254;DISTRIBUIDORES;SANTANDER DE QUILICHAO;CAUCA;Contado
CN9255;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9256;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN9257;DISTRIBUIDORES;CALI;NULL;Contado
CN9258;DISTRIBUIDORES;MANIZALES/C;CALDAS;CREDITO 60 DIAS
CN9260;CLINICAS PUBLICAS;CALI;VALLE DEL CAUCA;Contado
CN9261;DROG FARMACIA Y MISC;JAMUNDI;VALLE DEL CAUCA;Contado
CN9261;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9262;NO DEDICADO A SALUD;BUENAVENTURA;VALLE DEL CAUCA;Contado
CN9264;MED LAB OP AMBUL;MEDELLIN;ANTIOQUIA;Contado
CN9265;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9266;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9267;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9268;CLINICAS PRIVADAS;BOGOTA;BOGOTA;CREDITO 30 DIAS
CN9269;NO DEDICADO A SALUD;BOGOTA;CUNDINAMARCA;Contado
CN9271;MED LAB OP AMBUL;OCAÑA;NORTE DE SANTANDER;Contado
CN9271;MED LAB OP AMBUL;OCAÑA;NORTE DE SANTANDER;Contado
CN9272;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9273;NO DEDICADO A SALUD;MEDELLIN;ANTIOQUIA;CREDITO 60 DIAS
CN9275;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9276;DISTRIBUIDORES;PASTO;NARINO;Contado
CN9277;DISTRIBUIDORES;SANTA MARTA;MAGDALENA;CREDITO 60 DIAS - 30 DIAS 3%
CN9278;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9279;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9280;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9281;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN9282;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9283;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9284;VETERINARIOS;TULUA;VALLE DEL CAUCA;Contado
CN9285;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9286;VETERINARIOS;CAICEDONIA;VALLE DEL CAUCA;Contado
CN9286;VETERINARIOS;CAICEDONIA;VALLE DEL CAUCA;Contado
CN9287;NO DEDICADO A SALUD;BUGA;VALLE DEL CAUCA;Contado
CN9288;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9289;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9291;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN9292;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN9294;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9295;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN9296;DISTRIBUIDORES;NULL;NULL;CREDITO 60 DIAS
CN9299;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9300;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN9300;OCASION PACIEN PARTI;CALI;VALLE DEL CAUCA;Contado
CN9301;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9302;VETERINARIOS;CANDELARIA;VALLE DEL CAUCA;Contado
CN9303;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9304;DROG FARMACIA Y MISC;PUERTO ASIS;PUTUMAYO;Contado
CN9305;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9306;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9307;CLINICAS PRIVADAS;CALI;NULL;Contado
CN9308;NO DEDICADO A SALUD;BOGOTA;CUNDINAMARCA;Credito 45 dias
CN9309;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9310;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9311;DISTRIBUIDORES;BOGOTA;BOGOTA;Contado
CN9312;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9313;CLINICAS PRIVADAS;CALI|;VALLE DEL CAUCA;Contado
CN9314;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9315;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN9316;VETERINARIOS;ARMENIA;QUINDIO;CREDITO 30 DIAS
CN9318;NO DEDICADO A SALUD;LA UNION;VALLE DEL CAUCA;Contado
CN9319;DISTRIBUIDORES;ARMENIA;QUINDIO;Contado
CN9321;DROG FARMACIA Y MISC;SANTANDER DE QUILICHAO;CAUCA;Contado
CN9323;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9324;VETERINARIOS;JAMUNDI;VALLE DEL CAUCA;Contado
CN9325;DISTRIBUIDORES;PALMIRA;VALLE DEL CAUCA;Contado
CN9326;DISTRIBUIDORES;MEDELLIN;ANTIOQUIA;Contado
CN9327;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9328;CLINICAS PRIVADAS;PALMIRA;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 3%, CONTADO 5%
CN9328;CLINICAS PRIVADAS;PALMIRA;VALLE DEL CAUCA;CREDITO 90 DIAS, 30 DIAS 3%, CONTADO 5%
CN9329;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9330;DROG FARMACIA Y MISC;PALMIRA;VALLE DEL CAUCA;Contado
CN9331;NO DEDICADO A SALUD;MEDELLIN;ANTIOQUIA;CREDITO 30 DIAS
CN9332;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9333;MED LAB OP AMBUL;POPAYAN;CAUCA;Contado
CN9334;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9335;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9337;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN9337;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN9338;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9339;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9340;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9341;NO DEDICADO A SALUD;BOGOTA;BOGOTA;CREDITO 30 DIAS
CN9342;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN9343;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9344;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS
CN9345;CLINICAS PRIVADAS;CUCUTA;NORTE DE SANTANDER;Contado
CN9346;NO DEDICADO A SALUD;GARZON;HUILA;Contado
CN9346;NO DEDICADO A SALUD;GARZON;HUILA;Contado
CN9347;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9347;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9348;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9349;VETERINARIOS;BOGOTA;BOGOTA;Contado
CN9350;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9351;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9352;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9354;DROG FARMACIA Y MISC;EL LITORAL DEL SAN JUAN;CHOCO;Contado
CN9355;CLINICAS PRIVADAS;TULUA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9357;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN9358;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9359;DISTRIBUIDORES;CARTAGENA;BOLIVAR;Contado
CN9360;DROG FARMACIA Y MISC;CANDELARIA;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN9362;DROG FARMACIA Y MISC;BUENAVENTURA;VALLE DEL CAUCA;Contado
CN9363;DROG FARMACIA Y MISC;JAMUNDI;VALLE DEL CAUCA;Contado
CN9364;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9366;DISTRIBUIDORES;ARMENIA;QUINDIO;Contado
CN9369;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9370;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9371;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9371;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9372;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9373;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9374;NO DEDICADO A SALUD;TULUA;VALLE DEL CAUCA;Contado
CN9375;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9376;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9377;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9378;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9379;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9380;NO DEDICADO A SALUD;BOGOTA;BOGOTA;Contado
CN9382;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9383;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN9384;CLINICAS PRIVADAS;BUGA;VALLE DEL CAUCA;Contado
CN9385;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9386;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;Contado
CN9387;NO DEDICADO A SALUD;ARMENIA;QUINDIO;Contado
CN9388;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9389;NO DEDICADO A SALUD;ARMENIA;QUINDIO;Contado
CN9390;DROG FARMACIA Y MISC;MEDELLIN;ANTIOQUIA;Contado
CN9391;CLINICAS PRIVADAS;CALI;NULL;Contado
CN9392;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN9393;CLINICAS PRIVADAS;BOGOTA;BOGOTA;Contado
CN9394;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9395;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, CONTADO 3%
CN9396;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN9397;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9398;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN9399;CLINICAS PRIVADAS;PALMIRA;VALLE DEL CAUCA;Contado
CN9400;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN9401;VETERINARIOS;RESTREPO;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN9402;DISTRIBUIDORES;BOGOTA;BOGOTA;Contado
CN9403;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN9404;DISTRIBUIDORES;PALMIRA;VALLE DEL CAUCA;Contado
